Itr,NumTrajs,PolicyExecTime,StdReturn,AverageDiscountedReturn,Average greedy latency,EnvExecTime,Average latency,MaxReturn,Average reward,MinReturn,AverageReturn
511,10000,1.5087802410125732,1.4886572681018309,-6.0304895117365875,829.0613903904097,0.907494068145752,988.105061582053,-2.2602838381523322,-6.880022307230563,-11.43313465056736,-6.518004204571752
512,10000,1.4967865943908691,1.272184414937651,-5.350124984178476,803.133668158286,0.8993158340454102,871.2722172976984,-2.515507944725204,-6.039288454141178,-10.719445554957444,-5.782177707307398
513,10000,1.5156407356262207,1.4820549165752885,-5.601812710771836,818.2133616113118,0.9020850658416748,878.201724089963,-2.3270828210492436,-6.093186730922888,-11.07555676539879,-6.050861644803293
514,10000,1.4956960678100586,1.3785730784700017,-5.229199586132074,804.6728912116187,0.8976600170135498,772.9733786879077,-2.3112936453962565,-5.287163981078327,-11.471738534651399,-5.644845922605894
515,10000,1.5055601596832275,1.5063295876116207,-5.674370705435697,824.9523052476746,0.9162425994873047,899.9946147674697,-2.3684523768130874,-6.219571167702945,-11.004670018006049,-6.126373903921449
516,10000,1.5033414363861084,1.4002262996861057,-5.447728406135114,812.4869921797072,0.9099607467651367,785.1919783358763,-2.3995508335305478,-5.459713499948398,-10.861235634062993,-5.893569488250509
517,10000,1.4924986362457275,1.5467117258034533,-5.853754616777799,831.6984638996397,0.9041790962219238,938.6721795233752,-2.33428083358558,-6.503873055484277,-11.436304985136273,-6.319459849587598
518,10000,1.4943311214447021,1.2667124650277162,-5.5464453947637695,806.293721213804,0.904442548751831,912.0772863507543,-2.3995508335305473,-6.326331296819995,-10.93148538875544,-5.9921227848738745
519,10000,1.5014867782592773,1.5207646171046578,-5.548048402236106,817.7098909067835,0.8910248279571533,896.6370566833878,-2.3126856466140056,-6.224848292568984,-11.061375955692315,-5.992529680603494
520,10000,1.5095939636230469,1.59221870793727,-5.954523195207407,836.6037876427787,0.9098930358886719,954.4516634332139,-2.2023678558064854,-6.641300138981375,-11.598646944902063,-6.431570539220933
521,10000,1.5289349555969238,1.6443610980220988,-5.875217307550776,834.9983476734843,0.895033597946167,912.0399880384691,-2.4151652996923665,-6.3854001012513075,-11.599624191483953,-6.341687110083408
522,10000,1.501781702041626,1.457337792775968,-5.547031547870356,821.4095459840229,0.9000289440155029,762.8924804854257,-2.3590911597988944,-5.264580883697354,-10.680643537478511,-5.993825405563017
523,10000,1.5011205673217773,1.3367702488841136,-5.744652274303562,819.0821809106554,0.8962764739990234,785.4655352196148,-2.4769110815325894,-5.468968584118129,-11.473079398915889,-6.199814006497626
524,10000,1.4954743385314941,1.4762341579231548,-5.82453241310403,818.8370772615705,0.896308422088623,807.5640876705687,-2.469043462052298,-5.6148814276470995,-12.052688707301854,-6.288031920046466
525,10000,1.4939868450164795,1.4749157953210739,-5.7734785471729975,823.7742411417553,0.9097707271575928,898.8132543368396,-2.415165299692366,-6.23519146337573,-11.14930592742267,-6.232314374819618
526,10000,1.4990794658660889,1.6618949707632238,-5.661834405329599,829.8915765627997,0.9169509410858154,870.9434002143722,-2.359807920736162,-6.079829657789796,-11.166630897347371,-6.114521113257833
527,10000,1.50193190574646,1.5394041043825437,-5.869553859468237,829.3409155572346,0.9207334518432617,973.7666816615051,-2.175945173266655,-6.724901807517698,-11.615487652223855,-6.344122298732767
528,10000,1.503450632095337,1.580427217614317,-5.759613890181585,833.0914605912072,0.9058165550231934,902.137165704076,-2.3590911597988944,-6.2230132017668485,-11.517254050392422,-6.217044936028887
529,10000,1.4969687461853027,1.3669066474278286,-5.434137936423958,803.1397399874687,0.919619083404541,914.9488201628685,-2.482200737128802,-6.4336309880243014,-12.633820581831925,-5.879954307200863
530,10000,1.5103142261505127,1.458914831764854,-5.509329514525093,820.3548473821094,0.9087507724761963,893.222314152614,-2.3158894235273335,-6.183242549320576,-11.641412423562517,-5.957749616924635
531,10000,1.505192756652832,1.4413190510791394,-5.387348243638241,809.115740319361,0.9164831638336182,818.9446683516203,-2.428906736365245,-5.669948416559634,-11.44275751086188,-5.8278312720871615
532,10000,1.492922067642212,1.362483568095116,-5.6061508356477425,810.5483144036566,0.9246442317962646,901.0591561557906,-2.5122295819176523,-6.263828105391389,-11.151088133306798,-6.062663885480044
533,10000,1.4860570430755615,1.4140602571062835,-5.829163495718929,817.8399312749453,0.9123196601867676,898.5624068115615,-2.48698455536533,-6.249337190980529,-11.371877449634953,-6.295760509542477
534,10000,1.5441179275512695,1.5200275702100159,-5.682951215213463,823.5745193495478,0.905747652053833,942.7335971828517,-2.3126176630402906,-6.49730571670717,-11.31807816713518,-6.12632836726764
535,10000,1.4863388538360596,1.5189055915218939,-5.642702691086372,823.7058266362735,0.9051578044891357,889.4224972570473,-2.357641768579402,-6.094273949286755,-11.369789844964833,-6.091640570872643
536,10000,1.511899471282959,1.315694794640166,-5.400061803029481,805.3482511787823,0.9043064117431641,879.6327207529912,-2.5620790719081548,-6.107588959178562,-11.229605887383975,-5.8377393075487465
537,10000,1.4930617809295654,1.5097614002494908,-5.576742115370325,815.2043176203729,0.9062039852142334,900.5571898922757,-2.3590911597988944,-6.258683501541542,-10.913611587412303,-6.028337809081252
538,10000,1.4852993488311768,1.3653075334823062,-5.417718912103695,807.6145745827267,0.9150590896606445,929.2671607881628,-2.3164368186372393,-6.4928268217194605,-11.858863045346665,-5.858342405653912
539,10000,1.48823881149292,1.6618379871919866,-6.011286444303815,840.1140665683064,0.9091978073120117,969.2956383798326,-2.3270828210492436,-6.6885641321807725,-11.412825948338277,-6.488853357616748
540,10000,1.4935777187347412,1.308157561963164,-5.548099536605939,809.2734022791999,0.9023830890655518,852.8321525802285,-2.6075698822937157,-5.893918714068518,-11.528102737455143,-5.992484494185767
541,10000,1.5108389854431152,1.4765775170720035,-6.0586338439403,838.9475686045374,0.9130904674530029,1040.6400056156103,-2.8372799175489156,-7.244109387802808,-11.886319635038559,-6.54508771614305
542,10000,1.4968843460083008,1.4193651168758528,-5.4917044640446795,813.6257211056572,0.910635232925415,870.5432972372955,-2.4515831417616423,-6.019964380015638,-11.371883198376393,-5.9311403838519
543,10000,1.4963829517364502,1.387733815049083,-6.042520120703114,824.3455258139882,0.9006161689758301,927.1937182827376,-2.636013510670835,-6.463800331294414,-11.322382453388013,-6.519193160336134
544,10000,1.4974205493927002,1.539333607203421,-5.472632128275596,816.3867745553152,0.9015986919403076,875.5135098289628,-2.5153321671187685,-6.131413361266426,-12.114488488641465,-5.915872635027727
545,10000,1.481133222579956,1.437813447873987,-5.645616743881964,821.285715127945,0.8958492279052734,895.7423606102426,-2.415165299692366,-6.16941592428353,-11.374611143403259,-6.09331641256104
546,10000,1.5114359855651855,1.4600220558451693,-5.674370959708107,815.6209797942571,0.9155738353729248,889.2252970987674,-2.5274487669999703,-6.244392459465279,-11.937447173446664,-6.137314024846436
547,10000,1.5122308731079102,1.4750770195544547,-5.579245281094951,825.0490179005214,0.9012582302093506,838.1724341655267,-2.3066804598243857,-5.744830494047531,-11.206334726504144,-6.029933157240354
548,10000,1.4747891426086426,1.5486043689682178,-5.538854461401411,822.1216020681791,0.8976473808288574,817.397901902861,-2.3719635634208065,-5.607772496293648,-11.534900982871656,-5.982168620725582
549,10000,1.5120248794555664,1.5349619396608138,-5.9749535423013835,832.2330245139804,0.9070124626159668,958.8654428700693,-2.5217954001610994,-6.715603987106067,-11.737073067464394,-6.456535869936862
550,10000,1.4960370063781738,1.6094624418843153,-5.421831771395767,820.4954312993322,0.9109866619110107,895.6950362031392,-2.349914902945551,-6.277420762118502,-11.385261051185847,-5.862379116301906
551,10000,1.4919376373291016,1.5778832356472459,-5.667694329033223,827.4488550148964,0.9056909084320068,841.9904525795173,-2.504294627802881,-5.830408014185966,-11.411784011818598,-6.124667677069963
552,10000,1.5080814361572266,1.4531960866880582,-5.390395290162244,811.0075076119969,0.902153730392456,790.9719494900459,-2.3599491169418902,-5.45517464533662,-10.689526678223604,-5.825432925609297
553,10000,1.5073597431182861,1.3807396535545196,-5.333436687764872,809.890269885213,0.9059967994689941,859.7319352645438,-2.3270828210492436,-5.91450211061188,-11.293082966158508,-5.767222802558421
554,10000,1.5295817852020264,1.5076115097959952,-5.717867105089785,819.9799066014563,0.9038012027740479,942.7319109087508,-2.4214356383777433,-6.547291636496162,-11.636511141381789,-6.173209026110594
555,10000,1.4898898601531982,1.622175751615541,-5.60030755090668,829.9782667203631,0.9072990417480469,904.2428040367016,-2.378233902106183,-6.191780964536072,-11.196969062981488,-6.047012255332457
556,10000,1.4979019165039062,1.5005921161558946,-5.7391756564879515,821.2795314672335,0.9082889556884766,874.824817276467,-2.329680904111135,-6.048014519853421,-11.324406540218465,-6.206037943478572
557,10000,1.5002233982086182,1.4676995943730597,-5.58105538370525,816.8814159855842,0.8944053649902344,886.624116563192,-2.3787725854709385,-6.186342520007553,-11.060943024108632,-6.02286725542348
558,10000,1.5082404613494873,1.4066818428125316,-5.645165300651549,816.5650928267888,0.9085972309112549,934.1977964008249,-2.412378375508949,-6.47568971891501,-10.579350785010291,-6.100229163038933
559,10000,1.4807500839233398,1.4769617190851945,-5.712771096896658,826.1954210796356,0.9161183834075928,846.8701176821899,-2.3590911597988944,-5.87773292479795,-10.951474446038988,-6.175397911748241
560,10000,1.491943120956421,1.4181329297537522,-5.864902183151746,821.1810865311351,0.9190685749053955,969.7538149224035,-2.4151652996923665,-6.800420214918652,-11.807996237950617,-6.341586849424419
561,10000,1.5237412452697754,1.4482736387590518,-5.3936236017712,812.8350003396442,0.9051151275634766,911.6459202217512,-2.242808907993957,-6.313864624820808,-11.88949071852977,-5.822281684875427
562,10000,1.5151119232177734,1.34559922024713,-5.251556882311273,804.0182793407167,0.8973610401153564,802.5318604563386,-2.359807920736162,-5.524051443558205,-11.637083201319818,-5.669107078114222
563,10000,1.5023224353790283,1.456560897114196,-5.54352905456955,816.6598449767113,0.898726224899292,854.18620006973,-2.471800451647791,-5.927819272655704,-10.831370457257592,-5.97852272927455
564,10000,1.5029895305633545,1.4453443673801334,-5.63438392665236,822.5230529901504,0.8975889682769775,838.189541761788,-2.5042862553478007,-5.846503365712963,-11.679873973601136,-6.084651589576173
565,10000,1.5026657581329346,1.252914977191652,-5.135178252342402,799.8425222080367,0.9062745571136475,771.3490155095074,-2.415165299692366,-5.3247545721152045,-9.880979267075997,-5.548961720385109
566,10000,1.4833590984344482,1.449429619184257,-5.7222867220486995,816.7614098605427,0.9107253551483154,905.9489436471447,-2.3933740254386784,-6.336734049220466,-11.447054750025554,-6.181491318296565
567,10000,1.4879770278930664,1.5316402295482185,-5.680640702150949,823.6170537692205,0.906308650970459,848.4950064829554,-2.342904867723332,-5.794564852553417,-11.127357523984966,-6.126482500272391
568,10000,1.493443250656128,1.561191291426508,-5.960949326182451,835.5388559562955,0.899432897567749,989.7707833633367,-2.479463562737636,-6.924210819796794,-11.096943689317474,-6.434178101744882
569,10000,1.4980626106262207,1.405457972019443,-5.590776054046098,817.6177507734573,0.9097573757171631,858.2162170207541,-2.3576417685794024,-5.916992727424136,-11.102697028759975,-6.045406321530919
570,10000,1.5049195289611816,1.4358525331677163,-5.679742191968911,818.5497981033325,0.9089927673339844,894.9609889536176,-2.3576417685794024,-6.168165921873801,-11.265058713738789,-6.142673043802221
571,10000,1.4880402088165283,1.6699195639833464,-5.5559666569803285,829.7279476803778,0.9055442810058594,1016.0674446327755,-2.356409798103722,-7.040071851620697,-11.42877569391509,-6.003139303870115
572,10000,1.487097978591919,1.4609873219999818,-5.567005203188801,818.5683036502701,0.9081563949584961,911.7295216891945,-2.3126856466140056,-6.29400463859956,-11.425092995003043,-6.012284000448823
573,10000,1.5010111331939697,1.3691442605522284,-5.4897419260455305,810.0886001777785,0.9116528034210205,925.5572336062131,-2.441027331466178,-6.444101628709392,-11.142572115584889,-5.927497483401534
574,10000,1.4908339977264404,1.4212460607568675,-6.238894460616601,839.9922595280102,0.9008586406707764,915.3782496734456,-2.4822007371288026,-6.371291860845269,-11.42933332339341,-6.735632204575316
575,10000,1.4885563850402832,1.2447836933862775,-5.245208868516531,799.3286704675538,0.9062728881835938,823.9069082658523,-2.3879226981078037,-5.710467648865379,-10.731646592516821,-5.674508171690733
576,10000,1.5057692527770996,1.593627001701153,-5.745992100811472,828.6437555184228,0.9036116600036621,916.7347899715478,-2.4205567548452636,-6.345909637675687,-11.657752919696009,-6.206352444668975
577,10000,1.5197749137878418,1.4050152560688003,-5.767999016015463,820.415633134297,0.8964042663574219,853.4851306312179,-2.420556754845264,-5.892238356330163,-11.06546511718493,-6.221309727577748
578,10000,1.5210537910461426,1.4773788209245746,-5.846865328026266,823.9079708548275,0.9139459133148193,898.359945824942,-2.32481024617608,-6.275255246155914,-11.361942906345458,-6.314739764344974
579,10000,1.514665126800537,1.5297223207014645,-5.7734683100917055,829.7331634745188,0.8990135192871094,926.2857491974859,-2.415165299692366,-6.4886974489795035,-11.073755690195416,-6.232374650287221
580,10000,1.471627950668335,1.3856090785838884,-5.335602501589406,811.2164992462976,0.8994588851928711,897.0530263192095,-2.359807920736162,-6.183372559288208,-11.587116051725346,-5.7637278716608815
581,10000,1.4803321361541748,1.5671337126703668,-5.634499314224876,823.8494107356344,0.908397912979126,861.2616575489944,-2.3439933694106103,-5.9907156148230465,-12.072281105890578,-6.085113898329151
582,10000,1.5101640224456787,1.4666004105261237,-5.637884940924331,816.0520026818821,0.904371976852417,942.6508728019606,-2.4223733712600435,-6.637502191079072,-11.442766354074292,-6.0909386399274945
583,10000,1.4874510765075684,1.5362089709786657,-5.767613489556862,831.5579731875691,0.9019532203674316,935.9095891983523,-2.4151652996923665,-6.496530041553582,-11.370679562885872,-6.221587150966456
584,10000,1.4739532470703125,1.4309351806236354,-5.347435551406095,813.7849453530174,0.9038357734680176,879.0453394868525,-2.43416236421382,-6.0577541621214,-11.117491196010484,-5.774902260470156
585,10000,1.4902913570404053,1.6006705646506654,-5.721938162188584,834.3203443127223,0.9129276275634766,950.5860519429833,-2.3749844007994807,-6.549087206332523,-11.290006955201159,-6.183056333434478
586,10000,1.4969151020050049,1.474150701005349,-5.55214916216232,813.9397392390114,0.9114360809326172,874.8672231578365,-2.3585373013806756,-6.125380545029424,-11.344772444439169,-6.006651476711486
587,10000,1.5060663223266602,1.5318939322842253,-5.751599261025376,830.0582651992797,0.9025671482086182,971.811151495732,-2.4223733712600435,-6.75058501680394,-11.93759668502189,-6.208595546968975
588,10000,1.478708028793335,1.45126183865467,-5.598110511611318,817.3382790014949,0.9096004962921143,850.5891176640482,-2.4869845553653307,-5.916002659088316,-11.038803387944538,-6.054135193043408
