PolicyExecTime,Itr,Average reward,NumTrajs,Average latency,EnvExecTime,AverageReturn,AverageDiscountedReturn,MaxReturn,Average greedy latency,MinReturn,StdReturn
1.242124319076538,365,-11.732974293423482,5000,601457966.6251045,0.3933067321777344,-11.73297429342348,-10.80580118078881,-6.811331520915861,420443996.46725094,-17.611683680852476,3.0620950808609755
1.2377309799194336,366,-11.590474924705102,5000,611513487.5591866,0.3955221176147461,-11.590474924705102,-10.683669503978983,-6.5818912191294885,420443996.46725076,-17.61086680291976,3.017936101587061
1.2189061641693115,367,-11.521892020195635,5000,591374187.4982288,0.39587855339050293,-11.521892020195635,-10.624154946747492,-6.7760300416476165,420443996.4672509,-17.889087296016843,2.9994379620750995
1.2240588665008545,368,-11.484727212093759,5000,594726868.1250117,0.39800596237182617,-11.484727212093759,-10.592059518091864,-6.667300479596073,420443996.46725076,-18.390310228250268,2.9944326509649866
1.2485241889953613,369,-11.528891834110516,5000,604794417.4033357,0.3964364528656006,-11.528891834110516,-10.629446659613983,-6.694884991234385,420443996.4672509,-17.710935209615947,3.002291631082198
1.2275218963623047,370,-11.608144848289937,5000,618230612.6813782,0.3969993591308594,-11.608144848289935,-10.697382792577178,-6.50565927137701,420443996.46725076,-17.611683680852476,3.033259268688085
1.230381727218628,371,-11.716156140070263,5000,598095910.277857,0.39113807678222656,-11.716156140070263,-10.789762365676902,-6.893972715089302,420443996.4672509,-17.61086680291976,3.0598061849466003
1.2228574752807617,372,-11.817935758437473,5000,608171865.610466,0.39460110664367676,-11.817935758437473,-10.877022177475542,-7.1549406569457945,420443996.46725076,-17.499886062515873,3.106583037298173
1.2272682189941406,373,-11.948817914744106,5000,614893644.6775713,0.3891916275024414,-11.948817914744106,-10.988648386743805,-7.053756804812094,420443996.46725076,-17.499993271696958,3.1570474778571676
1.2390460968017578,374,-12.091643337156777,5000,658527434.753633,0.3866312503814697,-12.091643337156775,-11.110116445139013,-7.053756804812094,420443996.4672509,-17.499993271696958,3.22344278125457
1.2340991497039795,375,-12.216602909480411,5000,638400821.8680714,0.40580320358276367,-12.216602909480407,-11.216131076730518,-6.896867660501714,420443996.4672509,-17.51383077300306,3.2718365584975415
1.2270212173461914,376,-12.32903269514057,5000,645118702.4697658,0.382338285446167,-12.32903269514057,-11.311547606470121,-7.0605007746167345,420443996.4672507,-17.499993271696958,3.3128251379783977
1.23170804977417,377,-12.409690712579584,5000,641765407.6223704,0.4030125141143799,-12.409690712579584,-11.379771992817611,-7.469612814763916,420443996.46725076,-17.499993271696958,3.3381500932608996
1.233567714691162,378,-12.472204531102813,5000,641769505.8224568,0.3809490203857422,-12.472204531102813,-11.432516121220566,-6.865251976638001,420443996.4672507,-17.499993271696958,3.370265032555765
1.236013412475586,379,-12.501816884537073,5000,658552953.2477684,0.3783879280090332,-12.501816884537073,-11.45785533161411,-7.2935582049692975,420443996.46725076,-17.499993271696958,3.3812155527299512
1.2377359867095947,380,-12.50916262165551,5000,655198945.0790216,0.37795114517211914,-12.509162621655507,-11.464106873232707,-7.391234785811831,420443996.4672509,-17.499993271696958,3.3828659280429236
1.2170345783233643,381,-12.482175950679562,5000,651839214.1934032,0.38007450103759766,-12.482175950679562,-11.441635880216118,-7.421720067873847,420443996.4672509,-17.499993271696958,3.373619122952732
1.2245159149169922,382,-12.443119138910898,5000,638409422.2197475,0.38057780265808105,-12.443119138910898,-11.409173142562173,-7.391234785811831,420443996.46725076,-17.499993271696958,3.3432613084297333
1.2275066375732422,383,-12.364092810918685,5000,641764636.8568361,0.3810741901397705,-12.364092810918681,-11.342843906463887,-7.148722558037646,420443996.4672507,-17.499993271696958,3.305445733946577
1.2287094593048096,384,-12.259323331366682,5000,635042838.1045226,0.38695502281188965,-12.25932333136668,-11.2546285607278,-6.5946048079497475,420443996.46725076,-17.499993271696958,3.2545121790011895
1.2262465953826904,385,-12.110876399955858,5000,638395492.6859663,0.385364294052124,-12.110876399955858,-11.12954718047997,-7.0718369589113665,420443996.46725076,-17.499993271696958,3.1859927834806414
1.241572618484497,386,-11.937179239647852,5000,611534076.0746349,0.39635133743286133,-11.937179239647852,-10.982713160460236,-6.8385380237582085,420443996.46725076,-17.499886062515873,3.102736478614334
1.2240958213806152,387,-11.734142027469431,5000,621591228.7129622,0.4060533046722412,-11.73414202746943,-10.809750123146863,-6.9319872339886395,420443996.4672509,-17.836020717287205,3.055254258746993
1.2296321392059326,388,-11.55402818847082,5000,605090550.3335176,0.4011268615722656,-11.55402818847082,-10.655446051502077,-6.776030041647616,420443996.4672507,-18.390310228250268,2.9766363415196344
1.2266027927398682,389,-11.401349592528348,5000,588008733.7831894,0.4007687568664551,-11.401349592528348,-10.524396002885656,-6.7277374469676525,420443996.4672509,-17.836020717287205,2.923538104769308
