EnvExecTime,NumTrajs,Itr,AverageDiscountedReturn,StdReturn,PolicyExecTime,MinReturn,Average latency,AverageReturn,Average reward,Average greedy latency,MaxReturn
0.9471862316131592,10000,410,-5.3510409140919375,1.2759924747242848,2.4708878993988037,-10.419842836462204,814.8943639844595,-5.7844694067728275,-5.6768696578533975,809.1439298470633,-2.2666054850130988
0.951209545135498,10000,411,-5.504306882498974,1.4079843134963368,2.5005812644958496,-10.526497540495585,939.7105724721418,-5.939006296180597,-6.459184797553187,828.4375400835581,-2.6694308956026496
0.9567573070526123,10000,412,-5.624003631588235,1.467708225642355,2.4776031970977783,-10.419842836462204,890.910414501302,-6.071762906399559,-6.164880042451084,832.9703645150729,-2.4786466153436666
0.9440402984619141,10000,413,-5.646624412953055,1.4223399640465413,2.4726219177246094,-10.526497540495585,855.073796599688,-6.096361296235563,-5.897521567798644,833.4192815774372,-2.415165299692366
0.9585762023925781,10000,414,-5.772005335281084,1.3461988387034218,2.5037922859191895,-10.795370515692,782.2669090584019,-6.231441315085656,-5.456434792643807,835.6930758245469,-2.2792030126439324
0.9455738067626953,10000,415,-5.170880010776145,1.2936719876222076,2.468709707260132,-10.356592287259309,804.0407211768286,-5.590821077981398,-5.574325104309756,812.7602496876308,-2.5615384420197986
0.9463908672332764,10000,416,-5.818548919330787,1.330246888461867,2.4765090942382812,-10.917457203740236,931.5422772215653,-6.286577962102821,-6.395864705937537,834.2377549082075,-2.669560019231595
0.9525125026702881,10000,417,-5.491309472882015,1.356952329902297,2.460155963897705,-10.708552088055335,756.8171431300817,-5.93285615427341,-5.2057778920768065,828.0051190237044,-2.5615384420197986
0.9474153518676758,10000,418,-5.221591534958539,1.3313087205802183,2.452893018722534,-10.634314195292657,788.5458603068298,-5.639436431885595,-5.520441245900861,810.8101132745333,-2.4444139369106415
0.9489772319793701,10000,419,-5.713782761939438,1.1492889533159765,2.487461566925049,-10.795370515692,916.1599853624999,-6.1730772259565,-6.439106441903029,821.8725332591193,-2.855801840265581
0.947490930557251,10000,420,-5.41490062237595,1.3408218967564578,2.4934563636779785,-10.535673951270233,871.1505478018379,-5.8526627984465796,-6.056622548395871,822.5264641290256,-2.3590911597988944
0.9458310604095459,10000,421,-5.596216260966591,1.2682872299370864,2.490105628967285,-10.526497540495585,819.671292457417,-6.038496340263192,-5.6127505845257035,823.0973690196718,-2.5142034420018504
0.9505879878997803,10000,422,-5.470928801497068,1.2841924865819843,2.465412139892578,-10.526497540495585,867.647986469683,-5.915204533351617,-6.057771737587048,820.5140234608377,-2.5615384420197986
0.9591364860534668,10000,423,-5.463332475968591,1.3085476269182035,2.4706385135650635,-10.526497540495585,945.3247866683662,-5.903027242796448,-6.524498295396292,821.3492147342954,-2.561538442019798
0.9528985023498535,10000,424,-5.485542032149147,1.2975937020896053,2.4874823093414307,-10.403391707187415,867.8275792291641,-5.92375854118118,-6.082798339226758,815.6912344735144,-2.415165299692366
0.9380545616149902,10000,425,-5.36255995792358,1.3021318180870032,2.4679112434387207,-10.526497540495585,753.2407837817955,-5.7896633956248245,-5.223205794224276,817.0221894394057,-2.4990503118362772
0.9516007900238037,10000,426,-5.637355160116588,1.421981602093015,2.487569808959961,-10.708552088055335,890.7841514470726,-6.087691951828689,-6.179302263966317,833.2153663664271,-2.4151652996923665
0.9570508003234863,10000,427,-5.5552038458012785,1.4551209373983869,2.4698171615600586,-10.526497540495585,852.3265877597291,-5.999105775406361,-5.918725775608648,834.9750015181268,-2.415165299692366
0.9510068893432617,10000,428,-5.005922707256267,1.1055321415804331,2.454735279083252,-9.512953869563605,825.7629190654292,-5.4140640579258985,-5.724524584428166,802.0201611521584,-2.415165299692366
0.956984281539917,10000,429,-5.5401082711923,1.2967686906904967,2.469346523284912,-10.526497540495585,946.3147265925817,-5.992399537121324,-6.553591986101191,827.6638976186207,-2.4129125849860804
0.9447124004364014,10000,430,-5.355812838009457,1.349103885955058,2.5090551376342773,-10.708552088055335,857.6994996928079,-5.7880178922542065,-5.9270055202250695,824.7129062444686,-2.4129125849860804
0.935222864151001,10000,431,-5.78822319099533,1.2093893584469362,2.4779982566833496,-10.526497540495585,929.3295439440127,-6.251313472728599,-6.483086520358126,830.1922576083048,-2.892230903850783
0.9519953727722168,10000,432,-5.59018732079062,1.2732468199416151,2.4854516983032227,-11.024172434406692,868.9865676476069,-6.043542664907342,-6.025086706597077,826.9945310244833,-2.5542813987879818
0.9536855220794678,10000,433,-5.537818061083523,1.301332428507164,2.4928627014160156,-10.708552088055335,886.6191692345266,-5.9919392608699305,-6.227788885841975,825.8659997875895,-2.4935297866389354
0.9695718288421631,10000,434,-5.697154858292648,1.4026662342521878,2.459346055984497,-10.403391707187415,911.4745751382853,-6.147457978953575,-6.373740902595063,833.5257013972009,-2.3147712659090707
0.9554858207702637,10000,435,-5.391225399596482,1.538583198241951,2.483729124069214,-10.536032812419526,856.1845118997192,-5.821899770108187,-5.851290229486732,835.7400542285237,-2.4151652996923665
0.9512033462524414,10000,436,-5.519320569438867,1.4293199480345038,2.4788172245025635,-10.419842836462204,842.5772519459152,-5.9604999164852845,-5.835287955810869,826.29968947852,-2.4151652996923665
0.9468848705291748,10000,437,-5.582446787190616,1.427263830569699,2.485187530517578,-10.526497540495585,870.0373167269706,-6.023952643092312,-6.0410394045980285,830.5549924306732,-2.3879226981078037
0.9509716033935547,10000,438,-5.322698794839172,1.1681861977041887,2.489156723022461,-9.922160994205088,840.9317719553374,-5.754994914422895,-5.859859214468577,810.370148119981,-2.5615384420197986
0.9566326141357422,10000,439,-5.126478588962968,1.174354132093949,2.4708659648895264,-9.512953869563605,776.6524366253117,-5.546521371710459,-5.337512032521674,807.2951382813862,-2.4151652996923665
0.9505984783172607,10000,440,-5.453465157927163,1.493478378813657,2.484405755996704,-10.526497540495585,964.4365245313973,-5.883806941912462,-6.648235161008397,832.3517813224248,-2.4151652996923665
0.9526033401489258,10000,441,-5.186041506033948,1.5274529619336246,2.4785845279693604,-10.184934855944414,778.755705025918,-5.60172789562254,-5.384983423679493,823.6251791674615,-2.3296369283328575
0.9607632160186768,10000,442,-5.628941480507188,1.3964250920602599,2.472482442855835,-10.526497540495585,913.0130742795209,-6.081130177127281,-6.292966167731568,829.6677866032736,-2.5356752496042896
0.9633188247680664,10000,443,-5.5033173477716115,1.4625530493248216,2.480440855026245,-10.403391707187415,844.8241244961739,-5.947049091151653,-5.903799953672265,830.9060681786265,-2.3147712659090707
